VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	IBERVILLE	FARNHAM	MARIEVILLE	SABREVOIS	STE MADELEINE	ST HYACINTHE 2	STE MARTINE	FLEURY	ST NAZAIRE	PHILIPSBURG	ST GUILLAUME	GRANBY	ST BERNARD DE LACOLLE	DRUMMONDVILLE	PIERREVILLE
Total Precip (mm)	2000	8	10	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2000	8	11	4	3.84	1.1	2.2		1.2	0.0	1.0									
Total Precip (mm)	2000	10	4	4	3.53	1.1	4.2	0.8	1.0		0.4									
Total Precip (mm)	2000	10	18	4	3.53	7.0	7.0	9.0	4.2		7.2									
Total Precip (mm)	2001	3	31	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2001	6	29	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2001	7	21	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2002	1	30	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2002	3	23	4	3.53	1.0	0.0	2.0	0.0		1.0									
Total Precip (mm)	2002	6	4	4	3.53	1.6	2.4	2.6	0.0		1.0									
Total Precip (mm)	2002	8	2	4	3.53	0.5	1.0	0.6	0.0		1.2									
Total Precip (mm)	2002	9	20	4	3.53	0.2	0.0	0.0	0.6		0.0									
Total Precip (mm)	2002	9	30	4	3.53	1.8	2.6	1.8	1.4		2.2									
Total Precip (mm)	2002	11	14	4	3.53	4.0	5.2	6.0	0.0		5.7									
Total Precip (mm)	2002	11	15	4	3.53	1.0	0.2	0.4	2.0		1.4									
Total Precip (mm)	2003	3	8	4	3.53	7.0	10.8	10.0	0.0		10.0									
Total Precip (mm)	2003	4	18	4	3.53	0.2	0.0	0.4	0.0		0.4									
Total Precip (mm)	2003	6	29	4	3.53	12.4	17.8	12.6	16.0		2.0									
Total Precip (mm)	2004	1	6	4	3.53	0.3	0.0	0.0	1.0		0.0									
Total Precip (mm)	2004	12	1	4	3.53	17.0	21.2	19.8	12.8		15.8									
Total Precip (mm)	2004	12	31	4	3.53	3.6	7.4	5.0	0.0		4.6									
Total Precip (mm)	2005	4	29	4	3.53	1.2	1.0	0.0	3.2		1.4									
Total Precip (mm)	2005	7	16	4	3.53	0.6	0.0	1.0	0.6		0.0									
Total Precip (mm)	2005	12	26	4	3.84	2.3	0.0		5.0	0.0	2.5									
Total Precip (mm)	2006	3	24	4	3.84	0.7	3.2		0.0	0.0	0.0									
Total Precip (mm)	2006	3	25	4	3.84	0.4	0.0		1.2	0.0	0.0									
Total Precip (mm)	2006	4	4	4	3.84	16.3	25.0		6.0	19.2	23.8									
Total Precip (mm)	2006	7	15	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2006	7	21	4	3.53	1.3	1.0	0.0	4.0		0.0									
Total Precip (mm)	2006	10	29	4	3.53	0.9	2.0	1.0	0.8		0.0									
Total Precip (mm)	2006	11	9	4	3.53	3.7	1.8	6.0	0.4		5.0									
Total Precip (mm)	2006	11	11	4	3.53	19.7	23.4	21.0	16.4		22.2									
Total Precip (mm)	2007	5	15	4	3.53	21.0	20.8	21.0	22.7		20.6									
Total Precip (mm)	2007	6	16	4	3.53	2.8	0.0	5.0	1.4		1.2									
Total Precip (mm)	2007	7	7	4	3.53	7.4	6.2	8.0	8.8		4.2									
Total Precip (mm)	2007	7	15	4	3.53	1.7	4.6	0.0	0.6		8.0									
Total Precip (mm)	2007	7	20	4	3.53	12.1	11.8	16.0	4.0		18.6									
Total Precip (mm)	2007	8	5	4	3.53	2.7	1.0	5.0	0.0		2.2									
Total Precip (mm)	2007	8	6	4	3.53	25.9	16.2	35.0	16.4		27.2									
Total Precip (mm)	2007	8	7	4	3.53	1.3	1.0	2.0	1.0		0.4									
Total Precip (mm)	2007	8	8	4	3.53	0.1	1.0	0.0	0.0		0.0									
Total Precip (mm)	2007	8	9	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2007	8	10	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2007	8	11	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2007	9	11	4	3.53	33.4	32.0	35.0	35.2		30.2									
Total Precip (mm)	2007	10	12	4	3.53	2.7	4.8	3.0	1.4		3.4									
Total Precip (mm)	2007	11	24	4	3.84	0.2	0.0		0.0	1.0	0.0									
Total Precip (mm)	2008	5	17	4	3.53	0.9	1.8	1.0	0.4		1.4									
Total Precip (mm)	2008	6	29	4	3.53	6.8	14.2	5.5	8.0		3.6									
Total Precip (mm)	2008	7	14	4	3.53	0.1	1.0	0.0	0.0		0.0									
Total Precip (mm)	2008	7	19	4	3.53	1.6	0.0	2.0	0.0		5.0									
Total Precip (mm)	2008	8	7	4	3.53	1.3	3.3	2.0	0.0		0.6									
Total Precip (mm)	2008	9	9	4	3.53	12.5	22.8	7.0	13.8		21.4									
Total Precip (mm)	2009	8	6	4	3.53	1.0	2.6	1.5	0.2		0.0									
Total Precip (mm)	2009	8	26	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2009	8	27	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2009	8	28	4	3.53	3.4	3.0	4.0	3.2		2.6									
Total Precip (mm)	2009	10	7	4	3.53	2.4	1.6	2.0	3.2		2.8									
Total Precip (mm)	2009	10	22	4	3.53	8.2	13.4	8.0	11.2		0.0									
Total Precip (mm)	2009	10	23	4	3.53	26.4	20.4	33.0	22.6		21.2									
Total Precip (mm)	2009	10	24	4	3.73	6.9	13.0	6.0		4.2	3.2									
Total Precip (mm)	2009	10	25	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2009	11	11	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2009	11	12	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2009	12	4	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2009	12	27	4	3.53	2.7	13.8	0.0	0.2		8.6									
Total Precip (mm)	2010	1	13	4	3.53	2.0	0.0	0.0	7.0		0.0									
Total Precip (mm)	2010	2	27	4	3.53	0.5	0.0	0.0	0.8		2.0									
Total Precip (mm)	2010	2	28	4	3.53	0.1	0.0	0.0	0.2		0.0									
Total Precip (mm)	2010	4	9	4	3.53	0.2	1.0	0.0	0.0		0.6									
Total Precip (mm)	2010	4	10	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	5	10	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	5	11	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	5	12	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	5	13	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	5	14	4	3.53	2.8	5.0	4.0	0.0		3.2									
Total Precip (mm)	2010	5	15	4	3.53	1.7	5.0	2.0	0.0		1.8									
Total Precip (mm)	2010	5	16	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	5	17	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2010	8	22	4	3.53	10.8	10.8	10.0	14.4		7.0									
Total Precip (mm)	2010	10	6	4	3.53	16.0	20.0	18.0	11.6		17.6									
Total Precip (mm)	2010	10	7	4	3.53	5.5	4.4	10.0	0.0		3.8									
Total Precip (mm)	2010	10	8	4	3.53	1.9	3.0	3.0	0.0		1.8									
Total Precip (mm)	2010	10	25	4	3.53	9.7	6.4	12.0	8.0		9.6									
Total Precip (mm)	2010	11	22	4	3.87	11.5	7.8		20.0	6.4							4.6			
Total Precip (mm)	2010	11	23	4	3.87	3.2	3.6		0.0	6.6							4.4			
Total Precip (mm)	2010	11	26	4	3.87	3.1	2.0		3.0	4.2							3.5			
Total Precip (mm)	2010	12	7	4	3.72	5.0	8.0	4.0		5.0							11.3			
Total Precip (mm)	2010	12	8	4	3.72	1.9	3.0	2.0		0.4							4.0			
Total Precip (mm)	2011	1	17	4	3.95	0.0	0.0			0.0					0.0		0.0			
Total Precip (mm)	2011	1	18	4	4.12	7.4	10.0			6.3			4.5				6.8			
Total Precip (mm)	2011	1	28	4	3.72	1.2	0.0	2.0		0.0							2.0			
Total Precip (mm)	2011	2	7	4	3.72	3.3	2.0	3.0		6.8							6.0			
Total Precip (mm)	2011	2	8	4	3.65	6.4	3.0	10.0		2.0					3.0					
Total Precip (mm)	2011	2	12	4	3.72	0.2	1.0	0.0		0.0							0.0			
Total Precip (mm)	2011	3	1	4	3.53	0.3	0.0	0.0	0.0	2.0										
Total Precip (mm)	2011	3	18	4	3.53	0.0	0.0	0.0	0.0	0.0										
Total Precip (mm)	2011	3	21	4	3.53	4.6	3.0	3.0	9.0	3.0										
Total Precip (mm)	2011	4	1	4	3.53	5.4	2.0	5.0	9.2	3.0										
Total Precip (mm)	2011	4	17	4	3.53	6.0	1.8	2.0	0.8	32.0										
Total Precip (mm)	2011	5	21	4	3.53	0.0	0.0	0.0	0.0	0.0										
Total Precip (mm)	2011	5	26	4	3.53	15.4	19.6	16.0	15.4	11.6										
Total Precip (mm)	2011	6	8	4	3.72	3.5	0.0	2.0		14.0							2.2			
Total Precip (mm)	2011	6	30	4	3.53	1.2	0.8	1.0	2.2		0.0									
Total Precip (mm)	2011	8	7	4	3.53	4.0	1.0	4.0	0.4		14.4									
Total Precip (mm)	2011	8	20	4	4.04	4.4	2.0			6.6	9.0						1.4			
Total Precip (mm)	2011	8	24	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2011	8	26	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2011	8	27	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2011	8	29	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2011	8	30	4	3.84	0.1	0.6		0.0	0.0	0.0									
Total Precip (mm)	2011	8	31	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2011	9	1	4	3.84	0.2	0.0		0.0	0.0	0.8									
Total Precip (mm)	2011	9	2	4	3.84	0.2	0.0		0.0	0.8	0.0									
Total Precip (mm)	2011	10	12	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	10	22	4	3.53	0.0	0.0	0.0	0.0	0.0										
Total Precip (mm)	2011	10	24	4	3.53	4.8	7.0	6.0	2.6	4.0										
Total Precip (mm)	2011	11	16	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	11	17	4	3.53	1.2	0.8	0.0	4.0	0.0										
Total Precip (mm)	2011	11	18	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	11	19	4	3.53	2.2	0.0	2.0	3.8		1.1									
Total Precip (mm)	2011	11	20	4	3.53	0.5	2.8	0.0	0.0		1.8									
Total Precip (mm)	2011	11	21	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	11	22	4	3.53	4.8	5.0	5.0	5.1		4.0									
Total Precip (mm)	2011	11	23	4	3.53	4.1	9.0	3.0	3.9		5.0									
Total Precip (mm)	2011	11	24	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	11	25	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	11	26	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2011	12	6	4	3.53	1.5	1.6	1.0	2.7		1.0									
Total Precip (mm)	2011	12	15	4	3.53	5.9	7.9	6.0	4.4		8.2									
Total Precip (mm)	2011	12	25	4	3.53	5.2	5.5	2.0	11.0		4.1									
Total Precip (mm)	2011	12	28	4	3.53	4.3	3.0	2.0	10.0	2.0										
Total Precip (mm)	2012	1	7	4	3.53	2.5	2.0	0.0	6.0		3.8									
Total Precip (mm)	2012	1	8	4	3.53	1.7	2.0	0.0	5.0		0.5									
Total Precip (mm)	2012	1	13	4	3.53	11.2	15.0	7.0	15.8		13.9									
Total Precip (mm)	2012	1	17	4	3.61	8.2	3.1	8.0	11.2								5.6			
Total Precip (mm)	2012	1	21	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	1	27	4	3.53	10.5	19.0	13.0	5.0		9.3									
Total Precip (mm)	2012	2	3	4	3.84	4.8	2.5		8.0	2.0	4.6									
Total Precip (mm)	2012	2	7	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	2	14	4	3.53	1.2	0.0	0.0	4.0		0.0									
Total Precip (mm)	2012	2	21	4	3.53	2.4	1.0	2.0	4.4		0.8									
Total Precip (mm)	2012	3	3	4	3.53	3.6	1.6	7.0	0.0		2.3									
Total Precip (mm)	2012	3	14	4	3.53	5.6	7.4	6.5	4.8		3.7									
Total Precip (mm)	2012	3	17	4	3.53	0.2	0.0	0.0	0.0		1.6									
Total Precip (mm)	2012	3	22	4	3.53	1.9	1.0	0.0	6.0		0.6									
Total Precip (mm)	2012	3	24	4	3.53	4.8	0.0	4.0	7.6		5.6									
Total Precip (mm)	2012	3	28	4	3.53	6.5	2.0	10.0	5.8		1.0									
Total Precip (mm)	2012	4	19	4	3.73	0.0	0.0	0.0		0.0	0.0									
Total Precip (mm)	2012	4	21	4	3.73	14.6	13.2	14.0		20.6	20.0									
Total Precip (mm)	2012	4	26	4	3.73	8.0	9.4	8.0		8.6	6.8									
Total Precip (mm)	2012	5	1	4	3.73	1.1	1.1	1.0		1.8	0.6									
Total Precip (mm)	2012	5	13	4	3.73	1.9	5.8	0.9		1.0	0.7									
Total Precip (mm)	2012	5	19	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2012	5	30	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	6	5	4	3.73	0.2	0.8	0.0		0.0	0.2									
Total Precip (mm)	2012	6	8	4	3.53	3.0	8.0	4.0	0.4		1.8									
Total Precip (mm)	2012	6	11	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	6	12	4	3.73	6.1	6.0	7.0		4.2	5.4									
Total Precip (mm)	2012	6	21	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	6	22	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	6	23	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	6	27	4	3.73	5.4	10.2	4.0		5.6	3.5									
Total Precip (mm)	2012	6	28	4	3.53	4.1	7.2	3.0	6.6		0.8									
Total Precip (mm)	2012	6	30	4	3.53	1.3	2.0	1.0	0.0		5.0									
Total Precip (mm)	2012	7	3	4	3.53	4.7	6.4	2.5	7.2		5.6									
Total Precip (mm)	2012	7	4	4	3.73	1.5	4.2	1.0		0.0	0.0									
Total Precip (mm)	2012	7	5	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	7	6	4	3.53	0.0	0.0	0.0	0.0		0.2									
Total Precip (mm)	2012	7	12	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	7	20	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	7	23	4	3.73	34.2	35.4	36.0		34.4	32.7									
Total Precip (mm)	2012	7	24	4	3.53	1.3	1.2	2.0	0.0		2.0									
Total Precip (mm)	2012	7	25	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	8	4	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	8	8	4	3.53	3.5	3.0	3.0	5.2		2.4									
Total Precip (mm)	2012	8	9	4	3.53	9.2	10.6	8.0	10.4		10.8									
Total Precip (mm)	2012	8	10	4	3.73	14.9	15.0	15.0		17.8	15.6									
Total Precip (mm)	2012	8	11	4	3.53	2.2	4.0	2.0	0.2		5.8									
Total Precip (mm)	2012	8	13	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	8	14	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	8	20	4	3.84	1.2	0.0		3.4	0.0	0.0									
Total Precip (mm)	2012	8	25	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2012	8	26	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	8	27	4	3.53	1.4	3.0	2.0	0.0		1.3									
Total Precip (mm)	2012	8	28	4	3.53	0.1	1.0	0.0	0.0		0.0									
Total Precip (mm)	2012	9	6	4	3.53	2.5	7.6	0.0	1.1		10.2									
Total Precip (mm)	2012	9	17	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	9	21	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	9	24	4	3.53	0.2	1.7	0.0	0.0		0.0									
Total Precip (mm)	2012	9	28	4	3.53	1.1	3.8	1.0	0.3		1.0									
Total Precip (mm)	2012	9	29	4	3.53	1.9	1.6	2.0	2.0		2.2									
Total Precip (mm)	2012	9	30	4	3.53	21.8	23.6	22.0	22.0		22.6									
Total Precip (mm)	2012	10	7	4	3.53	0.4	0.0	1.0	0.0		0.0									
Total Precip (mm)	2012	10	9	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	10	11	4	3.53	3.3	2.0	4.0	3.0		3.0									
Total Precip (mm)	2012	10	12	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	10	15	4	3.53	1.0	2.0	1.0	1.0	0.6										
Total Precip (mm)	2012	10	16	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	10	20	4	3.53	12.2	3.2	16.0	13.1		6.6									
Total Precip (mm)	2012	10	23	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	10	29	4	3.53	0.4	0.0	1.0	0.0		0.0									
Total Precip (mm)	2012	10	30	4	3.53	10.1	14.0	11.0	6.0		14.2									
Total Precip (mm)	2012	11	10	4	3.53	0.6	1.0	1.0	0.0		0.0									
Total Precip (mm)	2012	11	11	4	3.53	0.3	0.4	0.0	1.0		0.0									
Total Precip (mm)	2012	11	27	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	11	28	4	3.53	2.2	3.0	3.0	1.0		2.0									
Total Precip (mm)	2012	11	29	4	3.53	1.4	2.0	1.0	2.0		1.0									
Total Precip (mm)	2012	11	30	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	12	7	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2012	12	16	4	3.53	4.1	3.0	3.0	6.0		5.0									
Total Precip (mm)	2012	12	17	4	3.53	14.1	17.9	14.0	14.2	12.2										
Total Precip (mm)	2012	12	19	4	3.53	0.1	0.8	0.0	0.0		0.0									
Total Precip (mm)	2012	12	22	4	3.53	1.8	12.6	0.0	0.0		4.0									
Total Precip (mm)	2013	1	5	4	3.53	0.8	1.0	1.0	0.0		2.0									
Total Precip (mm)	2013	1	11	4	3.58	1.2		1.5	1.2	0.4	0.2									
Total Precip (mm)	2013	1	15	4	3.53	0.4	0.0	1.0	0.0		0.0									
Total Precip (mm)	2013	1	19	4	3.53	1.1	2.8	0.0	0.6		4.8									
Total Precip (mm)	2013	1	28	4	3.84	2.8	3.0		4.0	2.0	1.5									
Total Precip (mm)	2013	1	30	4	3.84	14.2	12.4		16.0	14.4	13.6									
Total Precip (mm)	2013	1	31	4	3.53	0.1	0.0	0.0	0.0		0.6									
Total Precip (mm)	2013	2	1	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	2	2	4	3.53	1.3	3.0	1.0	1.0		2.0									
Total Precip (mm)	2013	2	3	4	3.53	0.2	2.0	0.0	0.0		0.2									
Total Precip (mm)	2013	2	4	4	3.53	0.2	2.0	0.0	0.0		0.0									
Total Precip (mm)	2013	2	5	4	3.53	0.0	0.0	0.0	0.0	0.0										
Total Precip (mm)	2013	2	6	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	2	7	4	3.53	2.4	1.0	4.0	0.0		3.5									
Total Precip (mm)	2013	2	8	4	3.53	10.2	14.0	12.0	8.0		7.7									
Total Precip (mm)	2013	2	9	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	2	10	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	2	11	4	3.84	7.4	10.8		6.8	6.6	5.8									
Total Precip (mm)	2013	2	12	4	3.84	0.3	1.0		0.0	0.0	0.2									
Total Precip (mm)	2013	2	13	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	2	14	4	3.84	2.0	2.0		1.0	2.0	4.0									
Total Precip (mm)	2013	2	15	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	2	16	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	2	17	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	2	18	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	2	19	4	3.84	7.0	5.0		10.0	5.5	5.5									
Total Precip (mm)	2013	2	20	4	3.53	10.0	17.0	15.0	0.0		11.0									
Total Precip (mm)	2013	2	21	4	3.53	1.4	3.0	2.0	0.0		1.2									
Total Precip (mm)	2013	2	22	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	2	23	4	3.53	6.1	6.0	5.0	8.4	5.6										
Total Precip (mm)	2013	2	24	4	3.53	1.2	4.5	1.0	0.0		2.0									
Total Precip (mm)	2013	3	23	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	3	24	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	3	31	4	3.53	4.3	2.4	5.5	3.8		3.4									
Total Precip (mm)	2013	4	2	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	3	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	4	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	5	4	3.53	0.1	0.0	0.0	0.0		1.0									
Total Precip (mm)	2013	4	6	4	3.53	0.1	0.5	0.0	0.0		0.0									
Total Precip (mm)	2013	4	7	4	3.53	0.3	0.0	0.0	1.0		0.4									
Total Precip (mm)	2013	4	8	4	3.53	13.9	12.2	14.8	13.2		15.4									
Total Precip (mm)	2013	4	9	4	3.53	1.7	3.2	1.7	1.6		1.0									
Total Precip (mm)	2013	4	13	4	3.53	2.8	3.8	3.0	2.4		2.6									
Total Precip (mm)	2013	4	14	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	15	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	18	4	3.53	0.0	0.0	0.0	0.0	0.0										
Total Precip (mm)	2013	4	26	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	27	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	28	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	4	29	4	3.53	0.8	0.0	1.0	1.0		0.2									
Total Precip (mm)	2013	5	1	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	2	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	3	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	4	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	5	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	6	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	7	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	8	4	3.53	2.2	1.3	2.0	3.4		1.0									
Total Precip (mm)	2013	5	9	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	10	4	3.53	12.4	9.2	15.0	11.0		10.6									
Total Precip (mm)	2013	5	11	4	3.53	11.0	8.7	11.0	12.0		12.0									
Total Precip (mm)	2013	5	12	4	3.53	0.3	0.0	0.5	0.0		0.4									
Total Precip (mm)	2013	5	13	4	3.53	0.6	0.6	0.5	0.6		0.8									
Total Precip (mm)	2013	5	14	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	15	4	3.53	3.6	2.8	4.0	4.0		2.2									
Total Precip (mm)	2013	5	16	4	3.53	0.0	0.0	0.0	0.0		0.2									
Total Precip (mm)	2013	5	17	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	18	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	19	4	3.53	10.0	10.0	11.5	8.6		9.2									
Total Precip (mm)	2013	5	20	4	3.53	2.8	1.6	4.0	1.4		3.0									
Total Precip (mm)	2013	5	21	4	3.53	4.9	8.9	4.5	5.6		2.6									
Total Precip (mm)	2013	5	22	4	3.53	12.2	12.2	14.0	12.4		7.6									
Total Precip (mm)	2013	5	23	4	3.53	22.4	28.3	19.0	24.2		28.6									
Total Precip (mm)	2013	5	24	4	3.53	25.7	34.2	26.0	25.6		22.0									
Total Precip (mm)	2013	5	25	4	3.53	25.3	33.5	27.0	24.0		20.0									
Total Precip (mm)	2013	5	26	4	3.53	3.4	2.6	3.5	4.0		3.2									
Total Precip (mm)	2013	5	27	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	5	28	4	3.58	0.2		0.5	0.0	0.0	0.0									
Total Precip (mm)	2013	5	29	4	3.58	7.3		5.0	1.2	21.4	26.8									
Total Precip (mm)	2013	5	30	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	5	31	4	3.84	0.0	0.0		0.0	0.0	0.0									
Total Precip (mm)	2013	6	1	4	3.53	18.9	16.2	23.0	14.4		19.8									
Total Precip (mm)	2013	6	2	4	3.53	5.7	47.6	0.0	1.0		3.8									
Total Precip (mm)	2013	6	3	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	4	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	5	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	6	4	3.53	13.0	9.0	14.0	15.2		9.8									
Total Precip (mm)	2013	6	7	4	3.53	11.3	17.3	10.5	12.6		8.4									
Total Precip (mm)	2013	6	8	4	3.84	1.5	2.1		0.6	1.2	2.8									
Total Precip (mm)	2013	6	9	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	10	4	3.53	6.6	7.1	8.0	6.0		4.0									
Total Precip (mm)	2013	6	11	4	3.53	21.4	19.9	21.0	23.6		22.4									
Total Precip (mm)	2013	6	12	4	3.53	0.3	0.4	0.0	0.0		1.6									
Total Precip (mm)	2013	6	13	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	14	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	15	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	16	4	3.53	9.7	12.0	9.0	8.4		14.6									
Total Precip (mm)	2013	6	17	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	18	4	3.53	0.0	0.0	0.0	0.0		0.0									
Total Precip (mm)	2013	6	19	4	3.84	0.0	0.0		0.0	0.0	0.0									
