VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	AUTEUIL	RIVIERE DES PRAIRIES	VERCHERES	ST JACQUES	ST JANVIER	STE MADELEINE	FLEURY	MARIEVILLE	ST AMABLE	SOREL	PIERREVILLE	STE MARTINE	ST GUILLAUME	ST HYACINTHE 2	ST BERNARD DE LACOLLE	PHILIPSBURG	ST NAZAIRE	SABREVOIS
Max Temp (deg C)	2007	2	28	4	1.2	-1.3	-1.0	-3.0	-2.0	0.0													
Max Temp (deg C)	2007	3	1	4	1.2	-3.0	-3.5	-5.0	-3.0	-1.0													
Max Temp (deg C)	2007	3	2	4	1.2	-1.3	-1.0	-2.0	-4.0	0.0													
Max Temp (deg C)	2007	3	3	4	1.2	3.0	3.5	2.0	1.0	4.0													
Max Temp (deg C)	2007	3	4	4	1.2	2.1	2.0	0.0	1.0	4.0													
Max Temp (deg C)	2007	3	5	4	1.17	-1.8	-1.0	-3.0	-2.0			-2.0											
Max Temp (deg C)	2007	3	6	4	1.17	-16.6	-16.5	-18.0	-16.0			-15.0											
Max Temp (deg C)	2007	3	7	4	1.17	-11.3	-10.5	-12.0	-12.0			-11.0											
Max Temp (deg C)	2007	3	8	4	1.17	-13.3	-14.0	-10.0	-14.0			-14.5											
Max Temp (deg C)	2007	3	10	4	1.17	2.7	3.0	3.0	1.5			4.0											
Max Temp (deg C)	2007	3	11	4	1.17	5.8	6.0	6.0	5.5			5.5											
Max Temp (deg C)	2007	3	12	4	1.17	6.0	6.5	6.0	5.5			5.0											
Max Temp (deg C)	2007	3	13	4	1.2	6.9	7.5	7.0	6.0	6.5													
Max Temp (deg C)	2007	3	14	4	1.2	7.4	7.0	7.6	7.0	7.5													
Max Temp (deg C)	2007	3	15	4	1.2	4.2	4.5	4.0	4.0	4.0													
Max Temp (deg C)	2007	3	16	4	1.17	-5.5	-6.0	-4.0	-5.5			-5.5											
Max Temp (deg C)	2007	3	17	4	1.2	-4.2	-3.5	-4.0	-6.0	-4.5													
Max Temp (deg C)	2007	3	18	4	1.2	-0.1	0.5	0.0	0.0	-1.0													
Max Temp (deg C)	2007	3	19	4	1.2	1.8	2.0	2.0	1.0	1.5													
Max Temp (deg C)	2007	3	20	4	1.2	-3.7	-4.0	-5.0	-4.0	-2.5													
Max Temp (deg C)	2007	3	21	4	1.2	1.8	3.5	2.0	0.0	0.5													
Max Temp (deg C)	2007	3	22	4	1.2	10.3	12.5	11.0	6.0	9.0													
Max Temp (deg C)	2007	3	23	4	1.2	6.8	7.0	7.0	7.0	6.0													
Max Temp (deg C)	2007	3	24	4	1.2	3.6	4.5	2.0	3.0	4.0													
Max Temp (deg C)	2007	3	25	4	1.17	7.0	7.5	7.0	6.0			7.0											
Max Temp (deg C)	2007	3	26	4	1.2	4.5	5.0	5.0	3.0	4.1													
Max Temp (deg C)	2007	3	27	4	1.2	12.3	13.0	12.0	9.0	13.0													
Max Temp (deg C)	2007	3	28	4	1.2	7.1	7.5	7.0	6.0	7.0													
Max Temp (deg C)	2007	3	29	4	1.2	10.0	10.5	9.0	10.0	10.0													
Max Temp (deg C)	2007	3	30	4	1.2	10.7	11.5	10.0	10.0	10.5													
Max Temp (deg C)	2007	3	31	4	1.19	7.7	8.0	7.0		8.0		6.5											
Max Temp (deg C)	2007	4	1	4	1.2	13.1	14.0	12.0	13.0	13.0													
Max Temp (deg C)	2007	4	2	4	1.2	8.0	8.5	9.0	6.5	7.0													
Max Temp (deg C)	2007	4	3	4	1.2	9.3	10.5	9.0	6.0	9.5													
Max Temp (deg C)	2007	4	4	4	1.2	2.7	4.5	2.0	1.0	2.0													
Max Temp (deg C)	2007	4	5	4	1.2	2.2	2.5	2.0	2.0	2.0													
Max Temp (deg C)	2007	4	6	4	1.2	-1.1	-0.5	-2.0	-1.5	-1.0													
Max Temp (deg C)	2007	4	7	4	1.2	-0.2	0.5	-1.0	-1.0	0.0													
Max Temp (deg C)	2007	4	8	4	1.2	1.3	2.0	1.0	1.5	0.5													
Max Temp (deg C)	2007	4	9	4	1.2	3.3	4.0	3.0	4.0	2.5													
Max Temp (deg C)	2007	4	10	4	1.2	5.7	7.0	5.0	5.0	5.0													
Max Temp (deg C)	2007	4	11	4	1.2	5.6	6.0	6.0	4.5	5.0													
Max Temp (deg C)	2007	4	12	4	1.2	3.0	4.0	4.0	3.0	1.0													
Max Temp (deg C)	2007	4	13	4	1.2	5.1	5.0	5.0	5.5	5.0													
Max Temp (deg C)	2007	4	14	4	1.2	8.7	9.5	7.0	9.0	9.0													
Max Temp (deg C)	2007	4	15	4	1.2	4.8	5.5	5.0	4.0	4.0													
Max Temp (deg C)	2007	4	16	4	1.2	3.5	3.5	4.0	3.0	3.0													
Max Temp (deg C)	2007	4	17	4	1.2	5.3	5.0	5.0	5.5	5.5													
Max Temp (deg C)	2007	4	18	4	1.2	12.5	12.5	12.0	13.0	12.5													
Max Temp (deg C)	2007	4	19	4	1.2	16.7	17.0	16.0	17.0	16.5													
Max Temp (deg C)	2007	4	20	4	1.2	22.8	22.5	23.0	22.0	23.0													
Max Temp (deg C)	2007	4	21	4	1.2	21.2	20.5	21.0	20.5	22.0													
Max Temp (deg C)	2007	4	22	4	1.2	23.4	23.5	23.0	23.0	23.5													
Max Temp (deg C)	2007	4	23	4	1.2	26.5	27.0	26.0	26.0	26.5													
Max Temp (deg C)	2007	4	24	4	1.2	14.7	15.0	14.0	15.0	14.5													
Max Temp (deg C)	2007	4	25	4	1.2	14.7	15.0	14.0	14.0	15.0													
Max Temp (deg C)	2007	4	26	4	1.2	16.1	16.5	15.0	16.0	16.5													
Max Temp (deg C)	2007	4	27	4	1.2	12.6	13.0	13.0	12.0	12.0													
Max Temp (deg C)	2007	4	28	4	1.2	8.5	8.5	8.0	10.0	8.0													
Max Temp (deg C)	2007	4	29	4	1.2	12.6	12.5	13.0	11.5	12.5													
Max Temp (deg C)	2007	4	30	4	1.2	13.6	14.0	13.7	13.5	13.0													
Max Temp (deg C)	2007	5	1	4	1.2	15.1	15.0	14.0	15.0	16.0													
Max Temp (deg C)	2007	5	2	4	1.2	15.8	16.0	16.0	15.5	15.5													
Max Temp (deg C)	2007	5	3	4	1.2	16.5	17.0	16.0	16.0	16.5													
Max Temp (deg C)	2007	5	4	4	1.2	17.3	18.0	16.0	17.0	17.5													
Max Temp (deg C)	2007	5	5	4	1.2	13.2	13.0	12.0	14.0	14.0													
Max Temp (deg C)	2007	5	6	4	1.2	16.8	16.5	16.0	18.0	17.0													
Max Temp (deg C)	2007	5	7	4	1.2	22.5	22.0	23.0	22.0	22.5													
Max Temp (deg C)	2007	5	8	4	1.2	26.4	26.5	26.0	26.5	26.3													
Max Temp (deg C)	2007	5	9	4	1.2	28.0	28.5	27.0	28.0	28.0													
Max Temp (deg C)	2007	5	10	4	1.2	30.3	31.0	31.0	29.0	29.5													
Max Temp (deg C)	2007	5	11	4	1.2	26.3	26.5	27.0	25.5	25.5													
Max Temp (deg C)	2007	5	12	4	1.2	16.1	15.5	16.0	16.0	16.5													
Max Temp (deg C)	2007	5	13	4	1.2	16.7	17.0	17.0	15.5	16.5													
Max Temp (deg C)	2007	5	14	4	1.2	22.5	22.5	22.6	23.0	22.0													
Max Temp (deg C)	2007	5	15	4	1.2	13.5	13.5	14.0	13.0	13.0													
Max Temp (deg C)	2007	5	16	4	1.2	6.4	7.0	6.0	6.0	6.0													
Max Temp (deg C)	2007	5	17	4	1.2	9.7	9.5	10.0	10.5	9.0													
Max Temp (deg C)	2007	5	18	4	1.2	14.5	15.0	14.0	14.0	14.5													
Max Temp (deg C)	2007	5	19	4	1.2	21.4	21.5	21.0	21.5	21.5													
Max Temp (deg C)	2007	5	20	4	1.2	17.5	18.0	18.0	19.5	15.5													
Max Temp (deg C)	2007	5	21	4	1.2	19.3	19.0	19.0	21.0	19.0													
Max Temp (deg C)	2007	5	22	4	1.2	20.4	20.0	20.0	20.5	21.0													
Max Temp (deg C)	2007	5	23	4	1.2	25.2	25.0	25.0	25.0	25.5													
Max Temp (deg C)	2007	5	24	4	1.2	31.1	30.5	31.0	31.5	31.5													
Max Temp (deg C)	2007	5	25	4	1.2	31.4	30.5	32.0	31.5	31.5													
Max Temp (deg C)	2007	5	26	4	1.2	24.5	24.5	25.0	24.5	24.0													
Max Temp (deg C)	2007	5	27	4	1.2	17.1	18.0	17.0	17.0	16.0													
Max Temp (deg C)	2007	5	28	4	1.2	19.4	19.5	20.0	20.0	18.5													
Max Temp (deg C)	2007	5	29	4	1.2	24.5	24.0	25.0	24.0	24.5													
Max Temp (deg C)	2007	5	30	4	1.2	18.5	19.0	18.0	19.0	18.0													
Max Temp (deg C)	2007	5	31	4	1.2	17.3	18.0	17.0	16.5	17.0													
Max Temp (deg C)	2007	6	1	4	1.2	24.8	24.5	25.0	25.0	24.5													
Max Temp (deg C)	2007	6	2	4	1.2	22.1	22.0	20.0	25.0	22.5													
Max Temp (deg C)	2007	6	3	4	1.2	24.5	25.0	24.0	24.0	24.5													
Max Temp (deg C)	2007	6	4	4	1.2	19.5	21.0	20.0	18.0	18.0													
Max Temp (deg C)	2007	6	5	4	1.2	21.2	22.5	20.0	20.5	21.0													
Max Temp (deg C)	2007	6	6	4	1.2	16.2	16.5	16.0	16.0	16.0													
Max Temp (deg C)	2007	6	7	4	1.2	18.1	19.5	18.0	18.0	16.5													
Max Temp (deg C)	2007	6	8	4	1.2	30.3	31.0	30.0	29.0	30.0													
Max Temp (deg C)	2007	6	9	4	1.2	26.6	27.0	26.0	26.6	26.5													
Max Temp (deg C)	2007	6	10	4	1.2	26.6	26.0	27.0	26.0	27.0													
Max Temp (deg C)	2007	6	11	4	1.2	29.2	29.0	29.0	30.0	29.0													
Max Temp (deg C)	2007	6	12	4	1.2	30.0	29.5	30.0	31.0	30.0													
Max Temp (deg C)	2007	6	13	4	1.2	23.9	24.5	24.0	24.0	23.0													
Max Temp (deg C)	2007	6	14	4	1.2	26.2	26.5	26.0	26.0	26.0													
Max Temp (deg C)	2007	6	15	4	1.2	30.3	30.5	29.0	31.0	30.5													
Max Temp (deg C)	2007	6	16	4	1.2	31.2	31.5	31.0	31.0	31.0													
Max Temp (deg C)	2007	6	17	4	1.2	26.5	25.5	26.0	25.5	28.0													
Max Temp (deg C)	2007	6	18	4	1.2	26.2	26.5	26.0	26.0	26.0													
Max Temp (deg C)	2007	6	19	4	1.2	31.5	32.0	32.0	30.0	31.0													
Max Temp (deg C)	2007	6	20	4	1.2	25.0	25.0	25.0	24.5	25.0													
Max Temp (deg C)	2007	6	21	4	1.17	20.7	20.5	20.8	21.0			20.0											
Max Temp (deg C)	2007	6	22	4	1.2	21.0	21.0	20.0	21.0	21.5													
Max Temp (deg C)	2007	6	23	4	1.2	21.7	21.5	21.0	22.0	22.0													
Max Temp (deg C)	2007	6	24	4	1.2	24.6	26.0	23.0	25.0	24.0													
Max Temp (deg C)	2007	6	25	4	1.2	27.8	28.5	27.5	27.0	27.6													
Max Temp (deg C)	2007	7	28	4	1.17	28.0	28.5	28.0	27.0			27.5											
Max Temp (deg C)	2007	7	30	4	1.24	28.7		27.0		29.5		28.0			28.0								
Max Temp (deg C)	2007	8	11	4	1.2	29.0	29.5	29.0	27.0	29.0													
Max Temp (deg C)	2007	9	20	4	1.2	25.4	25.5	25.0	24.0	26.0													
Max Temp (deg C)	2007	9	24	4	1.2	25.2	24.5	25.0	26.0	25.5													
Max Temp (deg C)	2007	11	12	4	1.2	7.2	7.5	6.0	6.0	8.0													
Max Temp (deg C)	2007	11	20	4	1.2	2.5	3.0	2.0	2.0	2.5													
Max Temp (deg C)	2007	12	4	4	1.2	-2.7	-3.5	-3.0	0.0	-3.0													
Max Temp (deg C)	2007	12	5	4	1.2	-5.1	-5.0	-6.0	-4.0	-5.0													
Max Temp (deg C)	2007	12	6	4	1.2	-6.6	-7.0	-4.0	-8.0	-8.0													
Max Temp (deg C)	2007	12	12	4	1.2	0.5	0.5	1.0	0.0	0.0													
Max Temp (deg C)	2007	12	22	4	1.17	2.7	4.0	2.0	2.0			1.0											
Max Temp (deg C)	2007	12	25	4	1.17	1.1	1.5	1.0	1.0			0.0											
Max Temp (deg C)	2007	12	29	4	1.2	4.2	4.5	4.0	3.5	4.0													
Max Temp (deg C)	2007	12	30	4	1.2	-0.9	0.0	-3.0	-1.5	0.0													
Max Temp (deg C)	2007	12	31	4	1.2	-2.9	-2.5	-4.0	-3.0	-2.7													
Max Temp (deg C)	2008	1	1	4	1.2	-4.4	-4.0	-4.0	-5.0	-5.0													
Max Temp (deg C)	2008	1	2	4	1.2	-12.4	-13.0	-14.0	-13.0	-10.5													
Max Temp (deg C)	2008	1	4	4	1.2	-2.6	-2.0	-3.0	-3.0	-3.0													
Max Temp (deg C)	2008	1	5	4	1.2	2.3	3.0	2.0	1.4	2.0													
Max Temp (deg C)	2008	1	15	4	1.2	-3.6	-3.5	-4.0	-4.0	-3.5													
Max Temp (deg C)	2008	1	16	4	1.2	-4.7	-4.0	-5.0	-5.5	-5.0													
Max Temp (deg C)	2008	1	17	4	1.2	0.5	1.5	0.0	0.0	0.0													
Max Temp (deg C)	2008	1	19	4	1.2	-2.6	-1.5	-1.0	-3.0	-5.0													
Max Temp (deg C)	2008	1	22	4	1.2	-8.3	-7.5	-6.0	-10.0	-10.5													
Max Temp (deg C)	2008	1	23	4	1.2	-5.9	-5.5	-7.0	-5.0	-6.0													
Max Temp (deg C)	2008	1	24	4	1.2	-13.5	-13.5	-15.0	-15.0	-12.0													
Max Temp (deg C)	2008	1	25	4	1.2	-6.7	-6.5	-7.0	-6.5	-7.0													
Max Temp (deg C)	2008	1	26	4	1.2	-6.0	-6.0	-7.0	-6.0	-5.3													
Max Temp (deg C)	2008	1	27	4	1.2	-7.7	-8.0	-8.0	-2.0	-9.5													
Max Temp (deg C)	2008	1	31	4	1.2	-6.1	-6.0	-7.0	-5.0	-6.0													
Max Temp (deg C)	2008	2	1	4	1.2	-4.8	-4.5	-5.0	-5.0	-5.0													
Max Temp (deg C)	2008	2	6	4	1.19	-2.4	-2.5	-3.0		-2.0		-3.0											
Max Temp (deg C)	2008	2	9	4	1.2	1.0	1.5	1.0				0.0			0.5								
Max Temp (deg C)	2008	2	11	4	1.2	-12.8	-13.5	-14.0	-11.0	-12.0													
Max Temp (deg C)	2008	2	15	4	1.2	-0.5	0.5	-1.0	-1.0	-1.0													
Max Temp (deg C)	2008	2	16	4	1.17	-8.1	-6.5	-8.0	-10.0			-9.0											
Max Temp (deg C)	2008	2	18	4	1.2	7.0	7.0	6.0	7.0	7.5													
Max Temp (deg C)	2008	2	26	4	1.2	-0.9	-0.5	-1.0	-2.0	-1.0													
Max Temp (deg C)	2008	2	27	4	1.2	-4.9	-5.0	-6.0	-4.0	-4.5													
Max Temp (deg C)	2008	3	2	4	1.2	-0.8	-1.5	-2.0	0.5	0.0													
Max Temp (deg C)	2008	3	4	4	1.2	2.9	3.5	3.0	3.0	2.0													
Max Temp (deg C)	2008	3	5	4	1.2	-5.1	-5.0	-5.0	-4.0	-6.0													
Max Temp (deg C)	2008	3	8	4	1.2	-3.8	-4.5	-4.0	-2.0	-4.0													
Max Temp (deg C)	2008	3	12	4	1.2	2.7	3.5	1.0	2.0	3.5													
Max Temp (deg C)	2008	3	14	4	1.2	-2.1	-1.5	-4.0	-3.0	-1.0													
Max Temp (deg C)	2008	3	21	4	1.2	-3.3	-3.0	-4.0	-3.0	-3.3													
Max Temp (deg C)	2008	4	4	4	1.2	2.4	3.5	2.0	2.5	1.5													
Max Temp (deg C)	2008	6	7	4	1.19	32.0	30.5	32.0		33.0		31.5											
Max Temp (deg C)	2008	7	3	4	1.2	23.5	22.0	25.0	21.0	24.5													
Max Temp (deg C)	2008	7	25	4	1.19	26.8	27.5	26.0		26.5		26.5											
Max Temp (deg C)	2008	8	6	4	1.2	22.3	23.0	21.0	21.0	23.0													
Max Temp (deg C)	2008	8	7	4	1.2	20.4	21.0	20.0	20.5	20.0													
Max Temp (deg C)	2008	9	8	4	1.2	23.2	23.5	23.0	23.0	23.0													
Max Temp (deg C)	2008	9	19	4	1.2	17.9	17.5	18.0	18.0	18.0													
Max Temp (deg C)	2008	9	22	4	1.2	14.9	14.5	15.0	15.0	15.0													
Max Temp (deg C)	2008	9	25	4	1.2	25.2	25.0	25.5	25.0	25.0													
Max Temp (deg C)	2008	10	10	4	1.19	18.4	18.0	19.0		18.5		17.0											
Max Temp (deg C)	2008	10	15	4	1.2	15.0	14.0	14.0	14.0	17.0													
Max Temp (deg C)	2008	10	29	4	1.2	2.9	3.5	3.0	2.0	2.5													
Max Temp (deg C)	2008	10	30	4	1.2	4.3	4.5	3.0	5.0	4.5													
Max Temp (deg C)	2008	12	5	4	1.2	-4.0	-3.0	-3.0	-5.0	-5.5													
Max Temp (deg C)	2008	12	17	4	1.2	-5.2	-5.5	-4.0	-8.0	-5.0													
Max Temp (deg C)	2008	12	19	4	1.2	-15.7	-14.5	-16.0	-18.0	-16.0													
Max Temp (deg C)	2008	12	20	4	1.2	-14.0	-14.0	-14.0	-14.5	-14.0													
Max Temp (deg C)	2008	12	21	4	1.2	-12.1	-11.0	-13.0	-13.5	-12.0													
Max Temp (deg C)	2008	12	25	4	1.2	-0.5	1.0	-1.0	-2.0	-1.2													
Max Temp (deg C)	2008	12	27	4	1.2	2.9	5.0	4.0	1.0	0.5													
Max Temp (deg C)	2008	12	29	4	1.2	0.6	1.0	1.0	0.0	0.0													
Max Temp (deg C)	2008	12	30	4	1.2	-2.0	-2.5	0.0	-1.0	-3.8													
Max Temp (deg C)	2008	12	31	4	1.19	-13.7	-13.5	-15.0		-12.5		-15.0											
Max Temp (deg C)	2009	1	1	4	1.2	-14.4	-14.5	-15.0	-13.0	-14.5													
Max Temp (deg C)	2009	1	2	4	1.2	-11.9	-11.0	-12.0	-14.0	-12.0													
Max Temp (deg C)	2009	1	3	4	1.2	-7.9	-7.0	-8.0	-10.0	-8.0													
Max Temp (deg C)	2009	1	13	4	1.2	-0.5	-0.5	-1.0	-1.0	0.0													
Max Temp (deg C)	2009	1	14	4	1.2	-19.4	-21.0	-21.0	-19.0	-17.0													
Max Temp (deg C)	2009	1	15	4	1.2	-19.6	-19.5	-20.0	-21.0	-19.0													
Max Temp (deg C)	2009	1	16	4	1.2	-20.0	-19.5	-20.0	-21.5	-20.0													
Max Temp (deg C)	2009	1	17	4	1.2	-14.3	-12.5	-14.0	-16.0	-16.0													
Max Temp (deg C)	2009	5	23	4	1.2	21.1	21.5	21.0	20.0	21.0													
Max Temp (deg C)	2009	8	15	4	1.17	30.5	30.5	30.0	30.5			30.0											
Max Temp (deg C)	2009	9	16	4	1.2	17.2	17.5	17.0	17.0	17.0													
Max Temp (deg C)	2009	10	24	4	1.17	10.0	10.5	10.0	8.5			11.0											
Max Temp (deg C)	2009	10	30	4	1.17	13.1	13.5	13.0	12.0			13.5											
Max Temp (deg C)	2009	10	31	4	1.17	14.6	14.5	14.0	14.5			15.5											
Max Temp (deg C)	2009	12	22	4	1.2	-10.3	-11.0	-10.0	-10.0	-10.0													
Max Temp (deg C)	2009	12	23	4	1.17	-4.0	-3.0	-4.0	-5.5			-4.0											
Max Temp (deg C)	2010	1	5	4	1.17	-3.9	-4.5	-3.5	-2.0			-6.0											
Max Temp (deg C)	2010	1	6	4	1.2	-2.5	-3.0	-2.0	-1.5	-3.1													
Max Temp (deg C)	2010	1	28	4	1.2	-2.2	-2.5	-1.0	-2.0	-3.0													
Max Temp (deg C)	2010	1	29	4	1.2	-14.3	-15.0	-14.5	-15.5	-13.0													
Max Temp (deg C)	2010	2	6	4	1.2	-6.8	-8.5	-7.0	-5.0	-6.0													
Max Temp (deg C)	2010	2	12	4	1.17	-6.2	-6.0	-5.5	-7.0			-6.0											
Max Temp (deg C)	2010	2	18	4	1.2	4.4	4.5	4.5	5.0	3.9													
Max Temp (deg C)	2010	3	13	4	1.17	8.7	9.0	8.5	7.0			11.5											
Max Temp (deg C)	2010	3	18	4	1.17	13.4	13.5	14.5	12.0			13.5											
Max Temp (deg C)	2010	3	20	4	1.17	8.9	9.5	10.0	8.0			6.5											
Max Temp (deg C)	2010	3	21	4	1.17	4.2	4.0	4.5	4.5			4.0											
Max Temp (deg C)	2010	6	1	4	1.17	23.4	24.0	22.5	24.0			21.0											
Max Temp (deg C)	2010	8	21	4	1.2	19.2	19.5	19.0				19.0			18.5								
Max Temp (deg C)	2010	8	22	4	1.2	18.3	18.5	18.0				18.5			18.0								
Max Temp (deg C)	2010	9	8	4	1.17	21.6	21.0	22.5	21.5			21.5											
Max Temp (deg C)	2010	9	9	4	1.2	16.7	17.5	15.5				16.5			16.5								
Max Temp (deg C)	2010	9	18	4	1.17	19.6	19.5	20.0	19.6			19.0											
Max Temp (deg C)	2010	10	10	4	1.25	15.8		15.5	16.0			15.0			16.0								
Max Temp (deg C)	2010	10	24	4	1.2	4.7	5.0	4.5				4.0			5.5								
Max Temp (deg C)	2010	11	13	4	1.17	8.4	9.0	8.0	9.0			5.5											
Max Temp (deg C)	2010	11	14	4	1.17	9.4	9.5	9.0	8.0			12.0											
Max Temp (deg C)	2010	11	18	4	1.2	6.3	6.5	7.0				5.0			6.0								
Max Temp (deg C)	2010	11	20	4	1.2	5.3	5.8	5.7				4.5			4.0								
Max Temp (deg C)	2010	11	27	4	1.2	1.5	1.5	2.0				1.0			1.5								
Max Temp (deg C)	2010	11	29	4	1.17	5.3	5.5	6.5	4.0			5.0											
Max Temp (deg C)	2010	11	30	4	1.17	7.1	8.0	7.0	5.0			8.5											
Max Temp (deg C)	2010	12	2	4	1.2	4.0	4.0	4.5				4.0			3.5								
Max Temp (deg C)	2010	12	3	4	1.17	3.7	3.5	4.0	4.0			3.5											
Max Temp (deg C)	2010	12	4	4	1.17	-0.8	-1.0	-1.0	0.0			-1.0											
Max Temp (deg C)	2010	12	7	4	1.17	-3.8	-4.5	-4.0	-2.0			-4.5											
Max Temp (deg C)	2010	12	8	4	1.2	-6.5	-6.5	-6.0				-7.0			-6.0								
Max Temp (deg C)	2010	12	10	4	1.17	-2.7	-2.0	-1.5	-5.0			-2.0											
Max Temp (deg C)	2010	12	12	4	1.19	3.6	2.5		4.0			6.0			3.0								
Max Temp (deg C)	2010	12	18	4	1.17	-4.4	-4.0	-4.0	-5.0			-4.5											
Max Temp (deg C)	2010	12	23	4	1.2	0.5	1.0	1.0				-1.0			-0.5								
Max Temp (deg C)	2010	12	26	4	1.17	-8.0	-8.5	-7.5	-7.0			-8.5											
Max Temp (deg C)	2010	12	28	4	1.17	-3.5	-4.5	-3.5	-1.0			-5.0											
Max Temp (deg C)	2010	12	29	4	1.17	-1.0	-0.5	-0.5	-2.0			-1.0											
Max Temp (deg C)	2010	12	30	4	1.17	1.8	2.0	1.5	2.0			1.0											
Max Temp (deg C)	2011	1	14	4	1.25	-6.0		-6.0	-6.0			-6.5			-5.0								
Max Temp (deg C)	2011	1	20	4	1.2	-9.0	-9.0	-8.5				-9.0			-8.5								
Max Temp (deg C)	2011	1	21	4	1.2	-7.4	-7.0	-7.0				-8.0			-7.5								
Max Temp (deg C)	2011	1	22	4	1.25	-12.7		-11.5	-13.0			-14.0			-12.5								
Max Temp (deg C)	2011	1	29	4	1.2	-5.6	-5.5	-5.0				-7.0			-5.0								
Max Temp (deg C)	2011	2	8	4	1.29	-7.9		-7.0			-8.0	-8.5			-8.5								
Max Temp (deg C)	2011	2	17	4	1.2	5.0	5.5	4.5				6.0			3.5								
Max Temp (deg C)	2011	2	28	4	1.17	1.0	1.0	1.0	1.0			1.0											
Max Temp (deg C)	2011	3	6	4	1.2	-1.7	-1.5	-1.0				-3.0			-2.0								
Max Temp (deg C)	2011	3	8	4	1.2	-5.1	-5.5	-4.5				-4.5			-4.0								
Max Temp (deg C)	2011	3	24	4	1.2	2.9	2.5	4.0				2.5			3.0								
Max Temp (deg C)	2011	3	25	4	1.17	-0.4	-1.0	0.5	0.0			-0.5											
Max Temp (deg C)	2011	3	28	4	1.17	2.2	1.5	2.0	4.0			1.5											
Max Temp (deg C)	2011	4	21	4	1.17	7.7	7.5	8.0	9.0			5.5											
Max Temp (deg C)	2011	5	21	4	1.23	21.7	21.5				23.0	22.0			21.0								
Max Temp (deg C)	2011	5	22	4	1.2	19.9	20.0	19.5				20.5			19.5								
Max Temp (deg C)	2011	5	23	4	1.2	22.7	22.0	23.0				23.0			23.5								
Max Temp (deg C)	2011	6	4	4	1.2	21.7	21.5	22.0				21.0			21.5								
Max Temp (deg C)	2011	6	16	4	1.2	30.7	30.0	31.0				31.0			31.5								
Max Temp (deg C)	2011	6	17	4	1.29	28.6		28.0			29.0	28.5			28.5								
Max Temp (deg C)	2011	7	6	4	1.17	24.6	24.0	25.0	25.0			24.0											
Max Temp (deg C)	2011	7	11	4	1.17	30.2	30.5	31.0	29.0			29.5											
Max Temp (deg C)	2011	7	17	4	1.17	31.6	30.5	32.5	32.0			32.0											
Max Temp (deg C)	2011	7	25	4	1.29	27.6		27.5			28.0	26.0			27.0								
Max Temp (deg C)	2011	8	7	4	1.2	29.2	29.5	30.5				27.0			26.0								
Max Temp (deg C)	2011	8	8	4	1.2	27.7	27.5	28.5				26.0			27.0								
Max Temp (deg C)	2011	8	9	4	1.2	27.2	27.5	27.0				26.5			26.5								
Max Temp (deg C)	2011	9	5	4	1.2	20.7	21.0	20.0				21.0			20.0								
Max Temp (deg C)	2011	9	6	4	1.2	20.4	20.0	21.0				20.0			20.0								
Max Temp (deg C)	2011	9	8	4	1.2	23.3	22.5	24.0				23.5			24.0								
Max Temp (deg C)	2011	9	13	4	1.2	24.9	24.5	25.5				25.0			24.0								
Max Temp (deg C)	2011	9	28	4	1.2	22.6	22.5	22.5				24.5			21.0								
Max Temp (deg C)	2011	9	29	4	1.2	19.8	19.5	20.0				20.5			19.5								
Max Temp (deg C)	2011	10	6	4	1.2	12.9	12.5	13.0				13.5			13.5								
Max Temp (deg C)	2011	10	31	4	1.23	11.9	12.0				12.5	12.0			11.5								
Max Temp (deg C)	2011	11	3	4	1.2	12.5	13.0	12.0				13.0			11.0								
Max Temp (deg C)	2011	11	6	4	1.2	11.2	11.5	11.0				11.0			11.0								
Max Temp (deg C)	2011	11	8	4	1.2	14.6	15.0	14.0				14.5			14.5								
Max Temp (deg C)	2011	11	17	4	1.23	6.4	6.5				6.0	7.0			6.5								
Max Temp (deg C)	2011	11	18	4	1.23	4.0	4.5				4.0	3.0			3.5								
Max Temp (deg C)	2011	11	19	4	1.2	9.5	10.0	9.5				8.0			9.5								
Max Temp (deg C)	2011	11	20	4	1.2	11.9	12.5	12.0				10.5			10.5								
Max Temp (deg C)	2011	11	21	4	1.2	-1.7	-2.0	-1.0				-1.0			-1.5								
Max Temp (deg C)	2011	11	22	4	1.2	1.4	1.5	2.0				1.0			1.0								
Max Temp (deg C)	2011	11	24	4	1.2	5.0	5.5	5.0				4.0			4.5								
Max Temp (deg C)	2011	11	26	4	1.2	7.6	8.0	7.5				7.5			7.0								
Max Temp (deg C)	2011	11	28	4	1.2	10.0	10.0	9.5				10.5			11.0								
Max Temp (deg C)	2011	11	29	4	1.29	9.4		8.0			12.5	12.0			8.5								
Max Temp (deg C)	2011	11	30	4	1.2	8.9	9.0	8.5				9.0			9.5								
Max Temp (deg C)	2011	12	1	4	1.2	1.3	1.5	1.0				1.0			2.0								
Max Temp (deg C)	2011	12	2	4	1.2	2.2	2.5	2.0				3.0			1.5								
Max Temp (deg C)	2011	12	4	4	1.29	8.5		8.0			9.5	8.0			9.0								
Max Temp (deg C)	2011	12	5	4	1.2	8.8	9.5	8.5				8.0			8.0								
Max Temp (deg C)	2011	12	6	4	1.23	1.2	2.0				1.0	0.0			0.5								
